,Created Time,Site,Partner Domain,OriginCity,DestinationCity,JourneyType,Out Date,Return Date,Num Adt,Num Cnn,Num Inf,Cabin Classes,Total Stops,ID,MarketingCarriers,Sessions ID,ID
2135,2025-09-05 20:11:10,booking_uk,booking,London,New York,Round-trip,2025-11-05,2025-11-10,1,0,0,Y,,3558,AA,1580206303863,2486602123
2136,2025-09-05 20:11:10,booking_uk,booking,Bristol,Paris,Round-trip,2025-11-10,2025-11-14,2,0,0,Y,,5005,U2,1580274518334,2486442800
2137,2025-09-05 20:11:10,booking_it,booking,Milan,Palma Mallorca,One-Way,2025-10-14,,1,0,0,Y,1,3558,VY,1580200965239,2486457618
2138,2025-09-05 20:11:10,booking_uk,booking,Budapest,Glasgow,One-Way,2025-09-09,,3,2,0,Y,,2575,W6,1580202634271,2486458581
2139,2025-09-05 20:11:10,booking_uk,booking,London,Palma Mallorca,Round-trip,2025-09-18,2025-09-23,2,0,0,Y,,2575,U2,1580227236095,2486459499
2140,2025-09-05 20:11:10,booking_uk,booking,London,Toronto,Round-trip,2025-10-05,2025-10-24,1,0,0,Y,,2575,VS,1580221626313,2486464516
2141,2025-09-05 20:11:10,booking_fr,booking,Paris,Quito,Round-trip,2025-10-16,2025-11-06,1,0,0,Y,,5005,AV,1580276356841,2486470376
2142,2025-09-05 20:11:10,booking_fr,booking,Paris,Vienna,One-Way,2025-09-12,,1,0,0,Y,,3558,OS,1580232935226,2486471348
2143,2025-09-05 20:11:10,booking_uk,booking,London,Split,One-Way,2025-09-29,,1,0,0,Y,,3558,U2,1580205044003,2486477904
2144,2025-09-05 20:11:09,booking_us,booking,Pittsburgh,Greensboro/High Point,Round-trip,2025-12-22,2025-12-28,1,0,0,Y,,2575,AA,1580240222000,2486421912
2145,2025-09-05 20:11:09,booking_uk,booking,London,Munich,One-Way,2025-09-21,,1,0,0,Y,,3558,U2,1580205133910,2486425951
2146,2025-09-05 20:11:09,booking_us,booking,Greensboro/High Point,Portland,Round-trip,2025-11-11,2025-11-15,2,0,0,"F, Y",,2575,AA,1580226997156,2486442799
2147,2025-09-05 20:11:09,booking_fr,booking,Bangkok,Chiang Mai,One-Way,2025-09-07,,1,0,0,Y,,3558,SL,1580250177800,2486444778
2148,2025-09-05 20:11:09,booking_de,booking,Dortmund,Warsaw,Round-trip,2025-12-29,2026-01-02,2,0,0,Y,,2575,W6,1580242770193,2486454606
2149,2025-09-05 20:11:09,booking_ae,booking,Hong Kong,Dubai,One-Way,2025-09-07,,1,0,0,Y,,4965,3U,1580107073711,2486459498
2150,2025-09-05 20:11:09,booking_uk,booking,London,Debrecen,Round-trip,2025-12-27,2026-01-03,2,0,0,Y,,4965,W9,1580232932473,2486460615
2151,2025-09-05 20:11:09,booking_au,booking,Sydney,Denpasar Bali,One-Way,2025-09-12,,1,0,0,Y,,3558,VA,1580204684108,2486464515
2152,2025-09-05 20:11:09,booking_fr,booking,Lyon,London,Round-trip,2025-10-25,2025-10-29,2,3,0,Y,,4965,BA,1580254016534,2486468464
2153,2025-09-05 20:11:09,booking_it,booking,Milan,Amritsar,Round-trip,2025-10-04,2025-10-22,1,0,0,Y,,2575,AI,1580202643318,2486471347
2154,2025-09-05 20:11:09,booking_de,booking,Frankfurt,Barcelona,Round-trip,2025-09-16,2025-09-19,1,0,0,Y,,3558,LH,1580195686998,2486488708
2155,2025-09-05 20:11:09,booking_es,booking,Madrid,Athens,One-Way,2025-10-07,,1,0,0,Y,,3558,LH,1580228466320,2486517456
2156,2025-09-05 20:11:09,booking_fr,booking,Nice,Bari,Round-trip,2025-10-01,2025-10-07,2,0,0,Y,1,2578,"FR,U2",1580286910613,2486525419
2157,2025-09-05 20:11:09,booking_uk,booking,London,Valencia,One-Way,2025-09-17,,1,0,0,Y,,3558,FR,1580171845675,2486531363
2158,2025-09-05 20:11:09,booking_it,booking,Bologna,Paris,Round-trip,2025-12-20,2025-12-23,3,1,0,Y,,2575,AF,1580185482055,2486535325
2159,2025-09-05 20:11:09,booking_au,booking,Brisbane,Melbourne,One-Way,2025-09-18,,1,0,0,Y,,3558,JQ,1580223877493,2486553117
2160,2025-09-05 20:11:09,booking_fr,booking,Paris,Larnaca,One-Way,2025-09-12,,1,0,0,Y,,3558,LX,1580206333846,2486573386
2161,2025-09-05 20:11:09,booking_gr,booking,Athens,Kutaisi,Round-trip,2025-10-31,2025-11-03,1,0,0,Y,1,2578,"A3,W6",1580256853216,2486581289
2162,2025-09-05 20:11:09,booking_es,booking,Asturias,Granada,One-Way,2025-09-12,,1,0,0,Y,,2578,V7,1580226083185,2486586249
2163,2025-09-05 20:11:09,booking_vn,booking,Ho Chi Minh City,Adelaide,Round-trip,2025-11-01,2025-11-17,3,0,0,Y,2,4965,"JQ,VJ",1580254226912,2486612080
2164,2025-09-05 20:11:09,booking_de,booking,Cologne,Barcelona,One-Way,2025-10-06,,1,0,0,Y,1,3558,"DE,VY",1580180723787,2486616040
2165,2025-09-05 20:11:09,booking_cz,booking,Shenyang,Moscow,One-Way,2025-10-04,,1,0,0,Y,,4965,CZ,1580286161029,2486616041
2166,2025-09-05 20:11:09,booking_au,booking,Sydney,Kuala Lumpur,One-Way,2025-09-12,,1,0,0,Y,,3558,MH,1580202764000,2486617028
2167,2025-09-05 20:11:09,booking_de,booking,Dusseldorf,Barcelona,One-Way,2025-10-07,,1,0,0,Y,,3558,EW,1580226605716,2486618036
2168,2025-09-05 20:11:09,booking_ca,booking,Toronto,Cancun,Round-trip,2025-10-18,2025-10-24,1,1,0,Y,,4965,"F8,TS",1580279295323,2486618037
2169,2025-09-05 20:11:08,booking_de,booking,Dusseldorf,Istanbul,One-Way,2025-10-06,,1,0,0,Y,,2575,TK,1580219462158,2486483856
2170,2025-09-05 20:11:08,booking_ua,booking,Budapest,Shanghai,Round-trip,2025-09-13,2025-09-20,1,0,0,Y,,3478,"MU,SK",1580274527276,2486484851
2171,2025-09-05 20:11:08,booking_fr,booking,Paris,Montreal,Round-trip,2025-10-16,2025-10-23,1,0,0,Y,,3558,AC,1580202584150,2486489748
2172,2025-09-05 20:11:08,booking_fr,booking,Paris,Venice,One-Way,2025-09-17,,1,0,0,Y,,3558,TO,1580186451933,2486502664
2173,2025-09-05 20:11:08,booking_fr,booking,Paris,Seoul,One-Way,2025-10-07,,1,0,0,Y,,3558,LX,1580224267957,2486514530
2174,2025-09-05 20:11:08,booking_uk,booking,Manchester,Amsterdam,One-Way,2025-09-21,,1,0,0,Y,,3558,KL,1580210321984,2486523424
2175,2025-09-05 20:11:08,booking_es,booking,Asturias,Barcelona,One-Way,2025-10-27,,2,0,0,Y,,2578,VY,1580259614641,2486529363
2176,2025-09-05 20:11:08,booking_de,booking,Hamburg,London,One-Way,2025-09-21,,1,0,0,Y,,3558,EW,1580171845674,2486531362
2177,2025-09-05 20:11:08,booking_es,booking,Valencia,Ibiza,One-Way,2025-09-21,,1,0,0,Y,,3558,IB,1580224957360,2486535324
2178,2025-09-05 20:11:08,booking_it,booking,Naples,Ibiza,Round-trip,2025-09-16,2025-09-21,1,0,0,Y,1,3558,"U2,VY",1580244149305,2486537279
2179,2025-09-05 20:11:08,booking_it,booking,Bari,Natal,Round-trip,2025-11-17,2025-12-17,1,0,0,Y,,4866,"AZ,G3,LA",1580291347526,2486546229
2180,2025-09-05 20:11:08,booking_au,booking,Melbourne,Delhi,One-Way,2025-09-15,,1,0,0,Y,,3558,TG,1580242980108,2486549229
2181,2025-09-05 20:11:08,booking_uk,booking,London,Lahore,One-Way,2025-10-06,,1,0,0,Y,,3558,EY,1580202644143,2486552120
2182,2025-09-05 20:11:08,booking_it,booking,Rome,New York,Round-trip,2025-12-05,2025-12-12,1,0,0,Y,,3558,LH,1580223517923,2486557061
2183,2025-09-05 20:11:08,booking_de,booking,Frankfurt,Banjul,Round-trip,2025-11-14,2026-01-14,1,0,0,Y,,4772,SN,1580154175354,2486582259
2184,2025-09-05 20:11:08,booking_it,booking,Rome,New York,Round-trip,2025-10-06,2025-10-13,1,0,0,Y,,3558,AZ,1580195686910,2486583296
2185,2025-09-05 20:11:08,booking_it,booking,London,Rome,One-Way,2025-09-19,,1,0,0,Y,,4966,BA,1580276719315,2486586248
2186,2025-09-05 20:11:08,booking_ch,booking,Geneva,Lagos,Round-trip,2025-12-23,2026-01-07,2,2,0,Y,,2578,AT,1580298089400,2486587221
2187,2025-09-05 20:11:08,booking_de,booking,Stuttgart,Palma Mallorca,Round-trip,2025-09-19,2025-09-26,1,0,0,Y,,3558,"DE,EW",1580224957361,2486590255
2188,2025-09-05 20:11:08,booking_nl,booking,Amsterdam,Aruba,Round-trip,2026-03-12,2026-03-26,1,0,0,Y,,2578,KL,1580301242706,2486591250
2189,2025-09-05 20:11:08,booking_it,booking,Milan,Sharm El Sheikh,Round-trip,2025-09-29,2025-10-06,1,0,0,Y,,3558,W4,1580224627655,2486595163
2190,2025-09-05 20:11:08,booking_hr,booking,Split,Delhi,Round-trip,2025-11-01,2025-11-22,1,0,0,Y,,2578,LH,1580206213773,2486603147
2191,2025-09-05 20:11:08,booking_it,booking,Milan,Bucharest,One-Way,2025-09-12,,1,0,0,Y,,3558,W4,1580178683257,2486604022
2192,2025-09-05 20:11:08,booking_za,booking,Johannesburg,Cape Town,Round-trip,2025-12-05,2025-12-07,2,0,0,Y,,4965,SA,1580219527225,2486421911
2193,2025-09-05 20:11:08,booking_es,booking,Barcelona,Madrid,One-Way,2025-09-29,,1,0,0,Y,,3558,IB,1580179974118,2486428956
2194,2025-09-05 20:11:08,booking_ca,booking,Almaty,Toronto,One-Way,2025-10-07,,1,0,0,Y,,4245,QR,1580275431115,2486429926
2195,2025-09-05 20:11:08,booking_uk,booking,London,Tromso,Round-trip,2025-11-03,2025-11-08,5,0,0,Y,,4833,"DY,SK",1580198237502,2486430799
2196,2025-09-05 20:11:08,booking_es,booking,Madrid,Tokyo,One-Way,2025-10-13,,1,0,0,Y,2,2578,"HO,UX",1580276388494,2486433854
2197,2025-09-05 20:11:07,booking_it,booking,Pisa,Olbia,Round-trip,2025-10-14,2025-10-15,3,1,0,Y,2,2578,U2,1580288889590,2486430798
2198,2025-09-05 20:11:07,booking_us,booking,San Antonio,San Juan,Round-trip,2025-10-16,2025-10-19,1,0,0,Y,,4214,"AA,NK",1580239800710,2486454605
2199,2025-09-05 20:11:07,booking_uk,booking,London,Paris,Round-trip,2025-11-20,2025-11-24,1,0,0,Y,,2575,VY,1580241061381,2486455644
2200,2025-09-05 20:11:07,booking_fr,booking,Yaounde,Paris,Round-trip,2025-10-18,2025-11-02,1,0,0,Y,,2575,AF,1580221149598,2486464514
2201,2025-09-05 20:11:07,booking_es,booking,Madrid,Barcelona,One-Way,2025-09-29,,1,0,0,Y,,3558,UX,1580224387853,2486476914
2202,2025-09-05 20:11:07,booking_au,booking,Melbourne,Delhi,One-Way,2025-09-18,,1,0,0,Y,3,3558,"AI,AK,D7,JQ",1580182523006,2486478867
2203,2025-09-05 20:11:07,booking_it,booking,Milan,Medellin,Round-trip,2026-03-07,2026-03-20,1,0,0,Y,,2575,UX,1580204953920,2486489747
2204,2025-09-05 20:11:07,booking_uk,booking,London,Lahore,One-Way,2025-10-06,,1,0,0,Y,,3558,EY,1580206603679,2486500570
2205,2025-09-05 20:11:07,booking_br,booking,Porto Alegre,Recife,One-Way,2025-09-12,,1,0,0,Y,,3416,AD,1580209662843,2486506580
2206,2025-09-05 20:11:07,booking_us,booking,Cleveland,Chicago,Round-trip,2025-09-14,2025-09-16,1,0,0,Y,,2575,UA,1580205732295,2486513542
2207,2025-09-05 20:11:07,booking_uk,booking,London,Munich,One-Way,2025-09-21,,1,0,0,Y,,3558,U2,1580186451932,2486515529
2208,2025-09-05 20:11:07,booking_es,booking,Madrid,Athens,One-Way,2025-09-29,,1,0,0,Y,,3558,IB,1580240222149,2486523423
2209,2025-09-05 20:11:07,booking_be,booking,Sharjah,Brussels,One-Way,2025-09-07,,1,0,0,Y,,2575,PC,1580205013037,2486527382
2210,2025-09-05 20:11:07,booking_de,booking,Stockholm,Dusseldorf,Round-trip,2025-09-11,2025-09-12,1,0,0,Y,,2578,EW,1580287871537,2486531361
2211,2025-09-05 20:11:07,booking_us,booking,Los Angeles,Lima,Round-trip,2025-11-15,2025-12-07,1,0,0,Y,,4214,AV,1580275430432,2486533330
2212,2025-09-05 20:11:07,booking_ca,booking,Charlottetown,Tokyo,Round-trip,2026-05-21,2026-06-12,2,1,0,Y,,2578,"AC,NH",1580301542266,2486559052
2213,2025-09-05 20:11:07,booking_fr,booking,Casablanca,Paris,One-Way,2025-09-08,,1,0,1,Y,,2575,AF,1580250226895,2486605068
2214,2025-09-05 20:11:07,booking_fr,booking,Lyon,London,Round-trip,2025-10-25,2025-10-29,2,3,0,Y,,4965,BA,1580254016534,2486607134
2215,2025-09-05 20:11:07,booking_fr,booking,Paris,Palma Mallorca,Round-trip,2025-09-21,2025-09-26,1,0,0,Y,,3558,VY,1580224447649,2486607135
2216,2025-09-05 20:11:06,booking_ro,booking,Cluj,Venice,Round-trip,2025-10-11,2025-10-14,3,0,0,Y,2,2575,"FR,W4",1580170010120,2486499550
2217,2025-09-05 20:11:06,booking_gr,booking,Athens,Perth,One-Way,2026-01-16,,1,0,0,Y,2,4833,"JQ,TR",1580275428254,2486519517
2218,2025-09-05 20:11:06,booking_de,booking,Hamburg,Sofia,Round-trip,2025-09-12,2025-09-24,1,0,0,Y,,4882,W6,1580246902748,2486520453
2219,2025-09-05 20:11:06,booking_uk,booking,London,Algiers,Round-trip,2026-08-03,2026-08-28,1,0,0,Y,,2575,"AF,AH",1580219469353,2486522461
2220,2025-09-05 20:11:06,booking_sa,booking,Tirana,London,One-Way,2025-09-14,,1,0,0,Y,,2575,RK,1580171845669,2486536323
2221,2025-09-05 20:11:06,booking_id_usd,booking,Jakarta,Toronto,One-Way,2025-10-12,,2,0,0,Y,,2578,"AC,GA",1580219941061,2486553116
2222,2025-09-05 20:11:06,booking_br,booking,Navegantes,Fortaleza,One-Way,2025-12-07,,2,1,0,Y,,4965,LA,1580286759858,2486555170
2223,2025-09-05 20:11:06,booking_es,booking,Madrid,Tenerife,One-Way,2025-10-21,,1,0,0,Y,,3558,IB,1580202493964,2486556109
2224,2025-09-05 20:11:06,booking_de,booking,Berlin,Lisbon,One-Way,2025-09-12,,1,0,0,Y,,3558,TP,1580206003914,2486560054
2225,2025-09-05 20:11:06,booking_de,booking,Frankfurt,Barcelona,Round-trip,2025-09-16,2025-09-19,1,0,0,Y,,3558,LH,1580202853983,2486560055
2226,2025-09-05 20:11:06,booking_es,booking,Valencia,Ibiza,One-Way,2025-09-21,,1,0,0,Y,,3558,IB,1580224927371,2486573385
2227,2025-09-05 20:11:06,booking_de,booking,Dusseldorf,Barcelona,One-Way,2025-10-07,,1,0,0,Y,,3558,EW,1580223787705,2486584331
2228,2025-09-05 20:11:06,booking_au,booking,Melbourne,Manila,One-Way,2025-09-09,,1,0,0,Y,,3558,QF,1580250387455,2486609061
2229,2025-09-05 20:11:06,booking_it,booking,Rome,New York,Round-trip,2025-12-05,2025-12-12,1,0,0,Y,,3558,LH,1580239802520,2486612079
2230,2025-09-05 20:11:06,booking_hr,booking,Stuttgart,Osijek,One-Way,2025-09-28,,1,0,0,Y,1,2578,"EW,OU",1580301662142,2486362999
2231,2025-09-05 20:11:06,booking_de,booking,Erbil,Hanover,One-Way,2025-09-15,,1,0,0,Y,,2575,EW,1580210320495,2486435864
2232,2025-09-05 20:11:06,booking_es,booking,Madrid,Athens,One-Way,2025-10-07,,1,0,0,Y,,3558,LH,1580226997650,2486447764
2233,2025-09-05 20:11:06,booking_de,booking,Berlin,Zakinthos,Round-trip,2025-10-25,2025-11-01,2,0,0,Y,,2575,EW,1580183032653,2486448681
2234,2025-09-05 20:11:06,booking_fr,booking,Chiang Rai,Bangkok,One-Way,2026-02-11,,2,2,0,Y,,2578,VZ,1580301241809,2486480832
2235,2025-09-05 20:11:05,booking_es,booking,Valencia,Rome,Round-trip,2025-09-18,2025-09-20,1,0,0,Y,,2575,"FR,W4",1580202763975,2486425950
2236,2025-09-05 20:11:05,booking_uk,booking,London,Cairo,One-Way,2025-09-29,,1,0,0,Y,,3558,MS,1580240221950,2486426933
2237,2025-09-05 20:11:05,booking_sa,booking,Cairo,Jeddah,One-Way,2025-09-19,,1,1,0,Y,,4965,J9,1580206241924,2486435863
2238,2025-09-05 20:11:05,booking_fr,booking,Bordeaux,Nice,One-Way,2025-09-12,,1,0,0,Y,,3558,V7,1580239742533,2486437843
2239,2025-09-05 20:11:05,booking_it,booking,Rome,Amsterdam,Round-trip,2025-10-07,2025-10-10,1,0,0,Y,,3558,KL,1580250387642,2486442798
2240,2025-09-05 20:11:05,booking_uk,booking,London,Lahore,One-Way,2025-10-06,,1,0,0,Y,,3558,EY,1580204864034,2486460614
2241,2025-09-05 20:11:05,booking_it,booking,Rome,New York,Round-trip,2025-10-06,2025-10-13,1,0,0,Y,,3558,AZ,1580195686910,2486482851
2242,2025-09-05 20:11:05,booking_es,booking,Bilbao,Ibiza,Round-trip,2025-09-07,2025-09-10,1,0,0,Y,,3558,VY,1580254227428,2486483855
2243,2025-09-05 20:11:05,booking_fr,booking,Paris,Vienna,One-Way,2025-09-12,,1,0,0,Y,,3558,OS,1580182523003,2486486778
2244,2025-09-05 20:11:05,booking_br,booking,Governador Valadares,Florianopolis,Round-trip,2025-09-21,2025-10-02,1,0,0,Y,,4965,AD,1580298481974,2486489746
2245,2025-09-05 20:11:05,booking_it,booking,Milan,New York,Round-trip,2025-12-21,2025-12-28,1,0,0,Y,,3558,LH,1580253867586,2486501626
2246,2025-09-05 20:11:05,booking_es,booking,Bilbao,Manchester,One-Way,2025-09-30,,1,0,0,Y,,4833,VY,1580206212911,2486503627
2247,2025-09-05 20:11:05,booking_de,booking,Dusseldorf,Barcelona,One-Way,2025-10-07,,1,0,0,Y,,3558,EW,1580223517913,2486514529
2248,2025-09-05 20:11:05,booking_de,booking,Hamburg,Olbia,Round-trip,2025-09-12,2025-09-20,1,0,0,Y,1,2575,"EW,U2,V7",1580236674724,2486523422
2249,2025-09-05 20:11:05,booking_ae,booking,Dubai,London,Round-trip,2025-09-11,2025-09-18,1,0,0,Y,,2575,BA,1580227297057,2486537278
2250,2025-09-05 20:11:05,booking_sa,booking,Jeddah,Jakarta,Round-trip,2025-09-07,2025-09-14,1,0,0,Y,,2575,SV,1580228466273,2486549228
2251,2025-09-05 20:11:05,booking_fr,booking,Paris,Larnaca,One-Way,2025-09-12,,1,0,0,Y,,3558,LX,1580250177788,2486551121
2252,2025-09-05 20:11:05,booking_uk,booking,London,Entebbe/Kampala,Round-trip,2026-02-28,2026-03-29,1,0,0,Y,,2575,KL,1580166800724,2486556108
2253,2025-09-05 20:11:05,booking_uk,booking,London,Bangkok,Round-trip,2026-03-03,2026-03-12,1,0,0,Y,,2578,"LX,OS",1580276862904,2486557060
2254,2025-09-05 20:11:05,booking_pt,booking,Lisbon,Porto Alegre,One-Way,2025-12-01,,2,0,0,Y,,2575,AD,1580183404492,2486561049
2255,2025-09-05 20:11:05,booking_fr,booking,Algiers,Paris,One-Way,2025-10-10,,1,0,0,Y,,2578,TO,1580270421254,2486574428
2256,2025-09-05 20:11:05,booking_uk,booking,Glasgow,Durban,Round-trip,2026-02-11,2026-02-25,1,0,0,Y,,2575,EK,1580196706300,2486580364
2257,2025-09-05 20:11:05,booking_ro,booking,Bucharest,Larnaca,Round-trip,2025-09-08,2025-09-10,1,0,0,Y,,2575,W4,1580227115721,2486590254
2258,2025-09-05 20:11:05,booking_uk,booking,London,Koh Samui,Round-trip,2026-07-01,2026-07-15,2,0,0,Y,,2575,TG,1580224352696,2486595160
2259,2025-09-05 20:11:05,booking_au,booking,Sydney,Manila,One-Way,2025-09-20,,1,0,0,Y,,3558,QF,1580223817700,2486595161
2260,2025-09-05 20:11:05,booking_es,booking,Seville,Ibiza,Round-trip,2025-09-29,2025-10-02,1,0,0,Y,,3558,VY,1580206603674,2486596171
2261,2025-09-05 20:11:05,booking_de,booking,Munich,Zagreb,One-Way,2025-12-20,,1,0,0,Y,,2578,OU,1580288111905,2486597130
2262,2025-09-05 20:11:05,booking_au,booking,Sydney,Denpasar Bali,One-Way,2025-09-12,,1,0,0,Y,,3558,VA,1580254197429,2486607133
2263,2025-09-05 20:11:04,booking_it,booking,Milan,Bucharest,One-Way,2025-09-12,,1,0,0,Y,,3558,W4,1580178683257,2486482850
2264,2025-09-05 20:11:04,booking_pl,booking,Warsaw,Bucaramanga,One-Way,2025-10-15,,2,0,0,Y,,2575,"CM,DE,LO",1580237580764,2486496675
2265,2025-09-05 20:11:04,booking_de,booking,Cali,Frankfurt,Round-trip,2025-12-18,2026-01-05,1,0,0,Y,3,3478,"AV,LH,UX",1580301542442,2486506579
2266,2025-09-05 20:11:04,booking_es,booking,Valencia,Ibiza,One-Way,2025-09-21,,1,0,0,Y,,3558,IB,1580227237387,2486519516
2267,2025-09-05 20:11:04,booking_us,booking,Indianapolis,Las Vegas,Round-trip,2025-09-05,2025-09-07,2,0,0,Y,,2575,F9,1580202793809,2486521441
2268,2025-09-05 20:11:04,booking_it,booking,Milan,Palma Mallorca,One-Way,2025-10-14,,1,0,0,Y,,3558,VY,1580200965239,2486522460
2269,2025-09-05 20:11:04,booking_de,booking,Stuttgart,Palma Mallorca,Round-trip,2025-09-19,2025-09-26,1,0,0,Y,,3558,"DE,EW",1580202494152,2486525418
2270,2025-09-05 20:11:04,booking_uk,booking,Birmingham,Islamabad,One-Way,2025-09-21,,1,0,0,Y,2,3558,"F3,PC,XY",1580227267379,2486527381
2271,2025-09-05 20:11:04,booking_it,booking,Milan,Kuala Lumpur,Round-trip,2025-11-17,2025-11-29,2,0,0,Y,,2575,EY,1580212144679,2486540202
2272,2025-09-05 20:11:04,booking_au,booking,Sydney,Kuala Lumpur,One-Way,2025-09-12,,1,0,0,Y,,3558,MH,1580202764000,2486549227
2273,2025-09-05 20:11:04,booking_uk,booking,London,Lisbon,Round-trip,2025-09-08,2025-09-15,1,0,0,Y,,2575,U2,1580123962767,2486564011
2274,2025-09-05 20:11:04,booking_nl,booking,Amsterdam,Las Palmas,Round-trip,2026-02-22,2026-02-25,1,0,0,Y,,4966,HV,1580257879419,2486564012
2275,2025-09-05 20:11:04,booking_au,booking,Phnom Penh,Bangkok,One-Way,2025-09-15,,1,0,0,Y,2,3558,"HU,ZH",1580224627493,2486584330
2276,2025-09-05 20:11:04,booking_it,booking,Milan,New York,Round-trip,2025-10-06,2025-10-13,1,0,0,Y,,3558,AA,1580249758091,2486595159
2277,2025-09-05 20:11:04,booking_us,booking,Pittsburgh,Greensboro/High Point,Round-trip,2025-12-22,2025-12-28,1,0,0,Y,,2575,AA,1580240222000,2486600125
2278,2025-09-05 20:11:04,booking_de,booking,Munich,Berlin,One-Way,2025-09-12,,1,0,0,Y,,3558,LH,1580206333834,2486600126
2279,2025-09-05 20:11:04,booking_fr,booking,Paris,Venice,One-Way,2025-09-17,,1,0,0,Y,,3558,TO,1580206213856,2486605066
2280,2025-09-05 20:11:04,booking_es,booking,Madrid,Barcelona,One-Way,2025-09-29,,1,0,0,Y,,3558,UX,1580171845664,2486425949
2281,2025-09-05 20:11:04,booking_uk,booking,London,Valencia,One-Way,2025-09-17,,1,0,0,Y,,3558,VY,1580207683217,2486437842
2282,2025-09-05 20:11:04,booking_it,booking,Florence,Dakar,One-Way,2025-10-10,,1,0,0,Y,,2575,AZ,1580225645575,2486438905
2283,2025-09-05 20:11:04,booking_it,booking,Rome,New York,Round-trip,2025-12-05,2025-12-12,1,0,0,Y,,3558,LH,1580224987335,2486449683
2284,2025-09-05 20:11:04,booking_de,booking,Hamburg,London,One-Way,2025-09-21,,1,0,0,Y,,3558,EW,1580209662835,2486467477
2285,2025-09-05 20:11:04,booking_uk,booking,London,Split,One-Way,2025-09-29,,1,0,0,Y,,3558,W9,1580240222143,2486468463
2286,2025-09-05 20:11:03,booking_es,booking,Barcelona,Madrid,One-Way,2025-09-29,,1,0,0,Y,,3558,IB,1580240971422,2486425948
2287,2025-09-05 20:11:03,booking_de,booking,Cologne,Barcelona,One-Way,2025-10-06,,1,0,0,Y,1,3558,"EW,V7",1580183032702,2486430797
2288,2025-09-05 20:11:03,booking_ca,booking,Montreal,Liberia,Round-trip,2025-12-05,2025-12-16,1,0,0,Y,,4214,TS,1580288112641,2486443795
2289,2025-09-05 20:11:03,booking_de,booking,Frankfurt,Barcelona,Round-trip,2025-09-16,2025-09-19,1,0,0,Y,,3558,LH,1580234284606,2486464513
2290,2025-09-05 20:11:03,booking_it,booking,Naples,London,One-Way,2025-09-21,,1,0,0,Y,,3558,U2,1580239802512,2486467475
2291,2025-09-05 20:11:03,booking_it,booking,Milan,Berlin,One-Way,2025-09-12,,1,0,0,Y,1,2575,TO,1580235333310,2486467476
2292,2025-09-05 20:11:03,booking_es,booking,Madrid,Menorca,Round-trip,2025-10-07,2025-10-10,1,0,0,Y,,3558,IB,1580202644129,2486476913
2293,2025-09-05 20:11:03,booking_de,booking,Frankfurt,Bangkok,Round-trip,2025-10-11,2025-10-19,1,0,0,Y,,2578,AI,1580219525356,2486477903
2294,2025-09-05 20:11:03,booking_bg,booking,Sofia,Paris,One-Way,2025-10-01,,1,0,0,Y,,4965,W6,1580300942411,2486480831
2295,2025-09-05 20:11:03,booking_au,booking,Melbourne,Delhi,One-Way,2025-09-15,,1,0,0,Y,,3558,AI,1580209662831,2486501624
2296,2025-09-05 20:11:03,booking_fi,booking,Helsinki,Baku,One-Way,2025-09-08,,1,0,0,Y,2,4823,"PC,SK",1580206203858,2486501625
2297,2025-09-05 20:11:03,booking_uk,booking,London,Lahore,One-Way,2025-10-06,,1,0,0,Y,,3558,EY,1580219529412,2486503626
2298,2025-09-05 20:11:03,booking_es,booking,Vilnius,Barcelona,One-Way,2025-09-06,,1,0,0,Y,,2575,W6,1580223517517,2486506578
2299,2025-09-05 20:11:03,booking_au,booking,Melbourne,Manila,One-Way,2025-09-09,,1,0,0,Y,,3558,QF,1580250387455,2486514528
2300,2025-09-05 20:11:03,booking_nl,booking,Amsterdam,Bangkok,Round-trip,2026-01-31,2026-03-05,2,0,0,Y,,2578,"AI,TK",1580259922266,2486531360
2301,2025-09-05 20:11:03,booking_it,booking,Milan,New York,Round-trip,2025-12-21,2025-12-28,1,0,0,Y,,3558,LH,1580227297373,2486546228
2302,2025-09-05 20:11:03,booking_es,booking,Madrid,New York,Round-trip,2025-09-21,2025-09-28,1,0,0,Y,,3558,AY,1580206093883,2486552119
2303,2025-09-05 20:11:03,booking_uk,booking,London,Tirana,Round-trip,2025-10-13,2025-10-16,2,0,0,Y,,2575,W9,1580257962024,2486560053
2304,2025-09-05 20:11:03,booking_gr,booking,Heraklion,Brussels,One-Way,2025-11-13,,1,0,0,Y,,2578,GQ,1580276397883,2486562028
2305,2025-09-05 20:11:03,booking_kw,booking,Kuwait,Jeddah,Round-trip,2025-09-13,2025-09-15,1,0,0,Y,,2575,KU,1580199556674,2486580363
2306,2025-09-05 20:11:03,booking_it,booking,Naples,Mikonos,One-Way,2025-10-06,,1,0,0,Y,1,3558,"A3,U2",1580206063885,2486581287
2307,2025-09-05 20:11:03,booking_es,booking,Ibiza,Barcelona,One-Way,2025-09-11,,1,0,0,Y,,2575,VY,1580168959828,2486584329
2308,2025-09-05 20:11:03,booking_uk,booking,London,Seoul,Round-trip,2026-03-26,2026-04-17,2,1,0,Y,,4918,AY,1580236922113,2486597129
2309,2025-09-05 20:11:03,booking_co,booking,Bogota,Cartagena,Round-trip,2025-10-04,2025-10-11,1,0,0,Y,,4965,JA,1580253927513,2486604021
